plant_id,plant,warehouse_id,warehouse,plant_region,warehouse_region,distance_km,cost_per_unit,lead_time_days,route_capacity,emission_kg_per_unit,route_risk_score,route_status
P010,Plant_Chennai,W077,WH_Mysuru_Zone_1,South,South,398.5,11.42,1,5794,0.0747,4.21,Open
P010,Plant_Chennai,W078,WH_Mysuru_Zone_2,South,South,396.4,14.55,1,2145,0.0526,3.66,Open
P010,Plant_Chennai,W079,WH_Mysuru_Zone_3,South,South,416.0,14.13,1,2754,0.0741,3.0,Open
P010,Plant_Chennai,W080,WH_Mysuru_Zone_4,South,South,425.5,12.99,1,2192,0.1015,2.27,Open
P010,Plant_Chennai,W081,WH_Kolkata_Zone_1,South,East,1364.4,28.65,3,1079,0.2559,4.78,Open
P010,Plant_Chennai,W082,WH_Kolkata_Zone_2,South,East,1364.9,24.18,4,2722,0.1702,2.22,Open
P010,Plant_Chennai,W083,WH_Kolkata_Zone_3,South,East,1350.9,29.2,3,5349,0.2753,2.55,Open
P010,Plant_Chennai,W084,WH_Kolkata_Zone_4,South,East,1333.2,22.8,4,5990,0.2362,2.3,Open
P010,Plant_Chennai,W085,WH_Bhubaneswar_Zone_1,South,East,996.2,24.99,2,4857,0.1537,2.19,Open
P010,Plant_Chennai,W086,WH_Bhubaneswar_Zone_2,South,East,1002.6,22.17,3,4177,0.2126,1.83,Open
P010,Plant_Chennai,W087,WH_Bhubaneswar_Zone_3,South,East,993.9,24.55,3,4244,0.1797,3.69,Open
P010,Plant_Chennai,W088,WH_Bhubaneswar_Zone_4,South,East,982.7,26.58,2,1463,0.1834,1.75,Open
P010,Plant_Chennai,W089,WH_Ranchi_Zone_1,South,East,1243.6,28.77,3,5748,0.2588,1.29,Open
P010,Plant_Chennai,W090,WH_Ranchi_Zone_2,South,East,1275.6,26.44,3,2445,0.178,2.35,Open
P010,Plant_Chennai,W091,WH_Ranchi_Zone_3,South,East,1259.0,25.34,3,2398,0.222,4.13,Open
P010,Plant_Chennai,W092,WH_Ranchi_Zone_4,South,East,1249.4,28.75,3,5021,0.2651,2.7,Open
P010,Plant_Chennai,W093,WH_Guwahati_Zone_1,South,East,1903.6,34.77,5,5229,0.2985,1.14,Open
P010,Plant_Chennai,W094,WH_Guwahati_Zone_2,South,East,1879.4,40.67,4,995,0.4477,1.99,Open
P010,Plant_Chennai,W095,WH_Guwahati_Zone_3,South,East,1881.6,27.59,6,1192,0.445,4.79,Open
P010,Plant_Chennai,W096,WH_Guwahati_Zone_4,South,East,1882.4,41.22,3,1154,0.3336,4.29,Open
P010,Plant_Chennai,W097,WH_Patna_Zone_1,South,East,1496.8,26.35,3,2221,0.3584,2.6,Open
P010,Plant_Chennai,W098,WH_Patna_Zone_2,South,East,1496.1,30.25,3,3195,0.1967,3.64,Open
P010,Plant_Chennai,W099,WH_Patna_Zone_3,South,East,1455.2,29.07,3,4351,0.1772,2.06,Open
P010,Plant_Chennai,W100,WH_Patna_Zone_4,South,East,1502.9,30.31,4,4192,0.3219,1.8,Open
P010,Plant_Chennai,W101,WH_Indore_Zone_1,South,Central,1172.9,20.69,3,4012,0.2796,3.13,Open
P010,Plant_Chennai,W102,WH_Indore_Zone_2,South,Central,1179.7,19.81,2,5110,0.2499,1.09,Open
P010,Plant_Chennai,W103,WH_Indore_Zone_3,South,Central,1175.2,24.86,2,1045,0.169,2.98,Open
P010,Plant_Chennai,W104,WH_Indore_Zone_4,South,Central,1173.8,27.63,3,5975,0.176,3.88,Open
P010,Plant_Chennai,W105,WH_Bhopal_Zone_1,South,Central,1148.1,24.04,2,2824,0.2383,4.24,Open
P010,Plant_Chennai,W106,WH_Bhopal_Zone_2,South,Central,1171.1,27.68,4,2656,0.2551,1.34,Open
P010,Plant_Chennai,W107,WH_Bhopal_Zone_3,South,Central,1164.1,24.47,3,5547,0.2199,4.45,Open
P010,Plant_Chennai,W108,WH_Bhopal_Zone_4,South,Central,1190.9,24.64,4,5764,0.1953,3.24,Open
P010,Plant_Chennai,W109,WH_Nagpur_Zone_1,South,Central,924.1,22.91,3,4204,0.1429,4.07,Open
P010,Plant_Chennai,W110,WH_Nagpur_Zone_2,South,Central,906.0,18.5,3,1014,0.115,2.49,Open
P010,Plant_Chennai,W111,WH_Nagpur_Zone_3,South,Central,891.4,22.08,2,3172,0.1302,3.86,Open
P010,Plant_Chennai,W112,WH_Nagpur_Zone_4,South,Central,890.1,18.64,3,5291,0.1158,4.25,Open
P010,Plant_Chennai,W113,WH_Raipur_Zone_1,South,Central,925.0,21.79,2,2184,0.1156,1.09,Open
P010,Plant_Chennai,W114,WH_Raipur_Zone_2,South,Central,899.5,19.73,2,3609,0.2062,3.52,Open
P010,Plant_Chennai,W115,WH_Raipur_Zone_3,South,Central,902.3,20.1,2,3545,0.2099,1.49,Open
P010,Plant_Chennai,W116,WH_Raipur_Zone_4,South,Central,918.0,18.33,2,2503,0.1677,3.55,Open
P010,Plant_Chennai,W117,WH_Jabalpur_Zone_1,South,Central,1136.7,21.58,2,4291,0.2487,1.41,Open
P010,Plant_Chennai,W118,WH_Jabalpur_Zone_2,South,Central,1142.5,20.72,3,879,0.257,4.0,Open
P010,Plant_Chennai,W119,WH_Jabalpur_Zone_3,South,Central,1135.0,27.17,3,5230,0.1944,1.54,Open
P010,Plant_Chennai,W120,WH_Jabalpur_Zone_4,South,Central,1138.4,28.37,3,5689,0.1709,1.66,Open
P011,Plant_Hyderabad,W001,WH_Ahmedabad_Zone_1,South,West,870.4,15.84,3,5388,0.1866,4.08,Open
P011,Plant_Hyderabad,W002,WH_Ahmedabad_Zone_2,South,West,884.1,19.07,2,5837,0.1205,1.27,Open
P011,Plant_Hyderabad,W003,WH_Ahmedabad_Zone_3,South,West,891.0,19.38,3,4930,0.1486,2.57,Open
P011,Plant_Hyderabad,W004,WH_Ahmedabad_Zone_4,South,West,852.0,17.21,2,1712,0.1912,3.23,Open
P011,Plant_Hyderabad,W005,WH_Surat_Zone_1,South,West,726.1,12.04,2,3197,0.1697,2.94,Open
P011,Plant_Hyderabad,W006,WH_Surat_Zone_2,South,West,721.9,16.05,2,2012,0.1054,2.49,Open
P011,Plant_Hyderabad,W007,WH_Surat_Zone_3,South,West,740.2,13.71,2,1413,0.146,4.05,Open
P011,Plant_Hyderabad,W008,WH_Surat_Zone_4,South,West,728.7,16.67,2,3991,0.0881,1.96,Open
P011,Plant_Hyderabad,W009,WH_Rajkot_Zone_1,South,West,968.1,13.46,2,3175,0.1176,1.14,Open
P011,Plant_Hyderabad,W010,WH_Rajkot_Zone_2,South,West,974.9,19.81,3,2844,0.2322,4.51,Open
P011,Plant_Hyderabad,W011,WH_Rajkot_Zone_3,South,West,969.1,20.81,3,3653,0.2235,1.56,Open
P011,Plant_Hyderabad,W012,WH_Rajkot_Zone_4,South,West,960.9,15.92,3,4290,0.1182,3.57,Open
P011,Plant_Hyderabad,W013,WH_Mumbai_Zone_1,South,West,608.8,15.36,2,4161,0.098,1.75,Open
P011,Plant_Hyderabad,W014,WH_Mumbai_Zone_2,South,West,638.0,15.06,2,4177,0.0942,1.59,Open
P011,Plant_Hyderabad,W015,WH_Mumbai_Zone_3,South,West,634.0,14.57,2,2994,0.1514,1.77,Open
P011,Plant_Hyderabad,W016,WH_Mumbai_Zone_4,South,West,611.3,9.55,2,4814,0.1451,3.35,Open
P011,Plant_Hyderabad,W017,WH_Pune_Zone_1,South,West,518.6,11.71,1,3821,0.1007,1.25,Open
P011,Plant_Hyderabad,W018,WH_Pune_Zone_2,South,West,500.5,8.96,2,3725,0.1181,2.67,Open
P011,Plant_Hyderabad,W019,WH_Pune_Zone_3,South,West,495.1,9.5,1,2151,0.1177,2.35,Open
P011,Plant_Hyderabad,W020,WH_Pune_Zone_4,South,West,506.8,11.61,2,1357,0.0768,1.14,Open
P011,Plant_Hyderabad,W021,WH_Nashik_Zone_1,South,West,570.1,12.21,2,1253,0.1311,4.83,Open
P011,Plant_Hyderabad,W022,WH_Nashik_Zone_2,South,West,561.7,10.04,2,3598,0.1228,2.97,Open
P011,Plant_Hyderabad,W023,WH_Nashik_Zone_3,South,West,581.5,14.6,2,2248,0.1005,1.49,Open
P011,Plant_Hyderabad,W024,WH_Nashik_Zone_4,South,West,592.9,13.24,2,2342,0.0734,2.88,Open
P011,Plant_Hyderabad,W025,WH_Delhi_Zone_1,South,North,1258.7,26.93,3,3386,0.2801,4.38,Open
P011,Plant_Hyderabad,W026,WH_Delhi_Zone_2,South,North,1250.5,21.42,3,827,0.2126,1.92,Open
P011,Plant_Hyderabad,W027,WH_Delhi_Zone_3,South,North,1276.3,19.81,3,2475,0.2162,3.08,Open
P011,Plant_Hyderabad,W028,WH_Delhi_Zone_4,South,North,1265.2,16.35,3,2872,0.2306,1.56,Open
P011,Plant_Hyderabad,W029,WH_Gurugram_Zone_1,South,North,1243.1,20.95,3,5482,0.2426,3.91,Open
P011,Plant_Hyderabad,W030,WH_Gurugram_Zone_2,South,North,1258.9,23.57,3,2894,0.2832,1.68,Open
P011,Plant_Hyderabad,W031,WH_Gurugram_Zone_3,South,North,1256.2,17.17,3,3663,0.2202,3.97,Open
P011,Plant_Hyderabad,W032,WH_Gurugram_Zone_4,South,North,1257.5,26.66,3,2195,0.2793,2.71,Open
P011,Plant_Hyderabad,W033,WH_Noida_Zone_1,South,North,1236.1,27.0,3,2259,0.2931,2.32,Open
P011,Plant_Hyderabad,W034,WH_Noida_Zone_2,South,North,1234.0,18.25,3,3588,0.1727,3.82,Open
P011,Plant_Hyderabad,W035,WH_Noida_Zone_3,South,North,1251.6,18.71,3,2708,0.2321,3.83,Open
P011,Plant_Hyderabad,W036,WH_Noida_Zone_4,South,North,1233.5,24.09,3,3022,0.2182,4.2,Open
P011,Plant_Hyderabad,W037,WH_Jaipur_Zone_1,South,North,1097.8,19.94,3,1227,0.1678,3.02,Open
P011,Plant_Hyderabad,W038,WH_Jaipur_Zone_2,South,North,1113.6,18.17,2,5050,0.2651,1.08,Open
P011,Plant_Hyderabad,W039,WH_Jaipur_Zone_3,South,North,1104.8,20.49,2,3233,0.1638,4.58,Open
P011,Plant_Hyderabad,W040,WH_Jaipur_Zone_4,South,North,1109.1,15.99,3,1868,0.2585,4.29,Open
P011,Plant_Hyderabad,W041,WH_Chandigarh_Zone_1,South,North,1512.9,18.88,4,4091,0.2926,4.12,Open
P011,Plant_Hyderabad,W042,WH_Chandigarh_Zone_2,South,North,1481.8,26.71,5,4384,0.3201,3.34,Open
P011,Plant_Hyderabad,W043,WH_Chandigarh_Zone_3,South,North,1507.6,32.66,3,2151,0.2583,1.39,Open
P011,Plant_Hyderabad,W044,WH_Chandigarh_Zone_4,South,North,1478.3,26.53,4,2837,0.2633,4.91,Open
P011,Plant_Hyderabad,W045,WH_Lucknow_Zone_1,South,North,1068.5,21.61,2,1591,0.164,2.47,Open
P011,Plant_Hyderabad,W046,WH_Lucknow_Zone_2,South,North,1072.6,13.89,4,3372,0.1686,4.91,Open
P011,Plant_Hyderabad,W047,WH_Lucknow_Zone_3,South,North,1064.8,15.89,3,2561,0.1987,1.32,Open
P011,Plant_Hyderabad,W048,WH_Lucknow_Zone_4,South,North,1062.5,22.59,3,2181,0.153,1.97,Open
P011,Plant_Hyderabad,W049,WH_Kanpur_Zone_1,South,North,1024.6,17.72,2,1689,0.1664,2.33,Open
P011,Plant_Hyderabad,W050,WH_Kanpur_Zone_2,South,North,1011.4,15.19,2,4214,0.2256,1.51,Open
P011,Plant_Hyderabad,W051,WH_Kanpur_Zone_3,South,North,1038.4,19.85,3,871,0.1895,2.95,Open
P011,Plant_Hyderabad,W052,WH_Kanpur_Zone_4,South,North,1011.7,18.08,3,4514,0.197,3.61,Open
P011,Plant_Hyderabad,W053,WH_Ludhiana_Zone_1,South,North,1506.9,29.54,5,4162,0.3377,1.01,Open
P011,Plant_Hyderabad,W054,WH_Ludhiana_Zone_2,South,North,1502.3,23.27,3,3963,0.3552,3.22,Open
P011,Plant_Hyderabad,W055,WH_Ludhiana_Zone_3,South,North,1514.5,21.3,5,2489,0.3263,1.2,Open
P011,Plant_Hyderabad,W056,WH_Ludhiana_Zone_4,South,North,1534.8,30.42,5,3215,0.2082,4.9,Open
P011,Plant_Hyderabad,W057,WH_Bengaluru_Zone_1,South,South,495.8,13.74,1,2407,0.116,4.39,Open
P011,Plant_Hyderabad,W058,WH_Bengaluru_Zone_2,South,South,524.5,10.55,2,2891,0.1012,2.6,Open
P011,Plant_Hyderabad,W059,WH_Bengaluru_Zone_3,South,South,482.0,12.36,2,4935,0.0668,4.17,Open
P011,Plant_Hyderabad,W060,WH_Bengaluru_Zone_4,South,South,507.0,12.06,1,5793,0.0841,1.63,Open
P011,Plant_Hyderabad,W061,WH_Chennai_Zone_1,South,South,502.7,11.31,1,4692,0.1074,4.36,Open
P011,Plant_Hyderabad,W062,WH_Chennai_Zone_2,South,South,509.5,9.52,2,1135,0.1004,2.89,Open
P011,Plant_Hyderabad,W063,WH_Chennai_Zone_3,South,South,519.1,12.83,2,4806,0.1135,4.72,Open
P011,Plant_Hyderabad,W064,WH_Chennai_Zone_4,South,South,535.6,11.42,2,3320,0.1078,2.9,Open
P011,Plant_Hyderabad,W065,WH_Hyderabad_Zone_1,South,South,14.2,6.92,1,2557,0.0022,2.08,Open
P011,Plant_Hyderabad,W066,WH_Hyderabad_Zone_2,South,South,27.5,5.49,1,4038,0.005,3.78,Open
P011,Plant_Hyderabad,W067,WH_Hyderabad_Zone_3,South,South,9.2,4.18,1,1101,0.002,1.53,Open
P011,Plant_Hyderabad,W068,WH_Hyderabad_Zone_4,South,South,10.7,4.18,1,2323,0.0022,3.99,Open
P011,Plant_Hyderabad,W069,WH_Cochin_Zone_1,South,South,842.2,13.06,3,3751,0.1958,3.51,Open
P011,Plant_Hyderabad,W070,WH_Cochin_Zone_2,South,South,842.9,13.41,3,4125,0.1319,3.04,Open
P011,Plant_Hyderabad,W071,WH_Cochin_Zone_3,South,South,846.3,18.17,3,2392,0.1556,1.25,Open
P011,Plant_Hyderabad,W072,WH_Cochin_Zone_4,South,South,867.6,19.37,3,5918,0.1168,3.22,Open
P011,Plant_Hyderabad,W073,WH_Coimbatore_Zone_1,South,South,711.1,13.4,2,5131,0.1588,1.9,Open
P011,Plant_Hyderabad,W074,WH_Coimbatore_Zone_2,South,South,729.2,18.52,2,3901,0.1544,3.33,Open
P011,Plant_Hyderabad,W075,WH_Coimbatore_Zone_3,South,South,743.8,10.56,2,979,0.1162,4.18,Open
P011,Plant_Hyderabad,W076,WH_Coimbatore_Zone_4,South,South,718.8,14.34,2,2319,0.1499,4.07,Open
P011,Plant_Hyderabad,W077,WH_Mysuru_Zone_1,South,South,615.2,16.18,2,2316,0.102,3.17,Open
P011,Plant_Hyderabad,W078,WH_Mysuru_Zone_2,South,South,611.2,12.94,2,1600,0.0961,4.89,Open
P011,Plant_Hyderabad,W079,WH_Mysuru_Zone_3,South,South,606.8,9.58,2,3752,0.111,3.18,Open
P011,Plant_Hyderabad,W080,WH_Mysuru_Zone_4,South,South,623.3,11.69,2,1409,0.1013,4.62,Open
P011,Plant_Hyderabad,W081,WH_Kolkata_Zone_1,South,East,1180.3,25.98,2,4032,0.1953,4.58,Open
P011,Plant_Hyderabad,W082,WH_Kolkata_Zone_2,South,East,1185.5,15.5,3,5762,0.2565,1.56,Open
P011,Plant_Hyderabad,W083,WH_Kolkata_Zone_3,South,East,1176.0,23.36,2,3290,0.1884,1.74,Open
P011,Plant_Hyderabad,W084,WH_Kolkata_Zone_4,South,East,1158.9,22.45,2,1504,0.2658,2.62,Open
P011,Plant_Hyderabad,W085,WH_Bhubaneswar_Zone_1,South,East,830.0,14.55,2,2236,0.1883,2.03,Open
P011,Plant_Hyderabad,W086,WH_Bhubaneswar_Zone_2,South,East,832.7,19.83,3,1631,0.1932,2.99,Open
P011,Plant_Hyderabad,W087,WH_Bhubaneswar_Zone_3,South,East,831.2,12.32,2,2608,0.1833,3.1,Open
P011,Plant_Hyderabad,W088,WH_Bhubaneswar_Zone_4,South,East,832.5,13.8,3,2719,0.1846,3.77,Open
P011,Plant_Hyderabad,W089,WH_Ranchi_Zone_1,South,East,957.1,21.97,3,4583,0.1443,3.11,Open
P011,Plant_Hyderabad,W090,WH_Ranchi_Zone_2,South,East,991.4,16.13,2,1818,0.2304,4.31,Open
P011,Plant_Hyderabad,W091,WH_Ranchi_Zone_3,South,East,974.1,20.55,3,5129,0.149,3.92,Open
P011,Plant_Hyderabad,W092,WH_Ranchi_Zone_4,South,East,960.2,21.08,2,4840,0.1903,2.04,Open
P011,Plant_Hyderabad,W093,WH_Guwahati_Zone_1,South,East,1696.0,21.27,3,4467,0.2489,3.99,Open
P011,Plant_Hyderabad,W094,WH_Guwahati_Zone_2,South,East,1670.8,26.8,4,5896,0.3918,1.99,Open
P011,Plant_Hyderabad,W095,WH_Guwahati_Zone_3,South,East,1678.3,30.68,5,2481,0.2635,4.97,Open
P011,Plant_Hyderabad,W096,WH_Guwahati_Zone_4,South,East,1671.3,19.96,3,1623,0.3947,2.91,Open
P011,Plant_Hyderabad,W097,WH_Patna_Zone_1,South,East,1151.2,21.87,3,2534,0.1471,2.48,Open
P011,Plant_Hyderabad,W098,WH_Patna_Zone_2,South,East,1155.8,24.4,3,1658,0.2427,1.55,Open
P011,Plant_Hyderabad,W099,WH_Patna_Zone_3,South,East,1115.0,23.43,3,5870,0.1662,3.72,Open
P011,Plant_Hyderabad,W100,WH_Patna_Zone_4,South,East,1161.4,18.61,3,1722,0.2029,1.71,Open
P011,Plant_Hyderabad,W101,WH_Indore_Zone_1,South,Central,658.3,15.08,2,4312,0.0956,4.1,Open
P011,Plant_Hyderabad,W102,WH_Indore_Zone_2,South,Central,664.5,12.65,2,2697,0.1397,1.32,Open
P011,Plant_Hyderabad,W103,WH_Indore_Zone_3,South,Central,660.2,15.19,2,5663,0.113,3.42,Open
P011,Plant_Hyderabad,W104,WH_Indore_Zone_4,South,Central,658.6,12.89,2,5426,0.1058,3.84,Open
P011,Plant_Hyderabad,W105,WH_Bhopal_Zone_1,South,Central,640.4,11.06,2,2790,0.1265,1.47,Open
P011,Plant_Hyderabad,W106,WH_Bhopal_Zone_2,South,Central,664.9,17.43,2,1598,0.0959,1.86,Open
P011,Plant_Hyderabad,W107,WH_Bhopal_Zone_3,South,Central,657.4,11.09,2,2942,0.1035,2.93,Open
P011,Plant_Hyderabad,W108,WH_Bhopal_Zone_4,South,Central,682.2,13.04,2,4954,0.1405,2.38,Open
P011,Plant_Hyderabad,W109,WH_Nagpur_Zone_1,South,Central,441.6,12.31,2,4704,0.0886,2.01,Open
P011,Plant_Hyderabad,W110,WH_Nagpur_Zone_2,South,Central,421.6,8.63,1,4394,0.0983,4.95,Open
P011,Plant_Hyderabad,W111,WH_Nagpur_Zone_3,South,Central,404.5,8.04,1,2468,0.0641,2.43,Open
P011,Plant_Hyderabad,W112,WH_Nagpur_Zone_4,South,Central,410.2,10.15,2,2964,0.0592,2.72,Open
P011,Plant_Hyderabad,W113,WH_Raipur_Zone_1,South,Central,539.5,12.85,1,858,0.0767,1.43,Open
P011,Plant_Hyderabad,W114,WH_Raipur_Zone_2,South,Central,526.8,12.69,2,5423,0.1243,3.3,Open
P011,Plant_Hyderabad,W115,WH_Raipur_Zone_3,South,Central,524.5,13.31,2,3481,0.0958,3.2,Open
P011,Plant_Hyderabad,W116,WH_Raipur_Zone_4,South,Central,533.6,10.17,1,4158,0.0961,2.5,Open
P011,Plant_Hyderabad,W117,WH_Jabalpur_Zone_1,South,Central,678.9,13.92,2,5759,0.1231,3.23,Open
P011,Plant_Hyderabad,W118,WH_Jabalpur_Zone_2,South,Central,679.1,12.2,2,4382,0.1605,1.15,Open
P011,Plant_Hyderabad,W119,WH_Jabalpur_Zone_3,South,Central,669.7,14.77,2,4006,0.1029,4.64,Open
P011,Plant_Hyderabad,W120,WH_Jabalpur_Zone_4,South,Central,680.6,12.63,2,5500,0.1271,2.62,Open
P012,Plant_Kolkata,W001,WH_Ahmedabad_Zone_1,East,West,1601.5,24.87,4,2988,0.2075,4.42,Open
P012,Plant_Kolkata,W002,WH_Ahmedabad_Zone_2,East,West,1604.4,22.2,5,4624,0.2878,1.53,Open
P012,Plant_Kolkata,W003,WH_Ahmedabad_Zone_3,East,West,1614.1,35.62,3,3107,0.3116,2.65,Open
P012,Plant_Kolkata,W004,WH_Ahmedabad_Zone_4,East,West,1599.4,28.85,5,2477,0.3468,2.18,Open
P012,Plant_Kolkata,W005,WH_Surat_Zone_1,East,West,1625.3,25.22,5,1965,0.2858,4.88,Open
P012,Plant_Kolkata,W006,WH_Surat_Zone_2,East,West,1618.4,31.19,5,3382,0.2758,3.31,Open
P012,Plant_Kolkata,W007,WH_Surat_Zone_3,East,West,1626.6,33.89,3,892,0.2327,4.62,Open
P012,Plant_Kolkata,W008,WH_Surat_Zone_4,East,West,1602.6,22.86,3,4330,0.3781,4.65,Open
P012,Plant_Kolkata,W009,WH_Rajkot_Zone_1,East,West,1792.8,37.95,3,2366,0.252,4.09,Open
P012,Plant_Kolkata,W010,WH_Rajkot_Zone_2,East,West,1807.0,27.72,4,3401,0.3376,4.41,Open
P012,Plant_Kolkata,W011,WH_Rajkot_Zone_3,East,West,1801.6,28.17,3,5593,0.4135,1.37,Open
P012,Plant_Kolkata,W012,WH_Rajkot_Zone_4,East,West,1794.0,34.4,5,4479,0.2158,4.58,Open
P012,Plant_Kolkata,W013,WH_Mumbai_Zone_1,East,West,1637.1,35.06,3,3636,0.3691,2.43,Open
P012,Plant_Kolkata,W014,WH_Mumbai_Zone_2,East,West,1663.8,25.12,3,3940,0.3596,1.28,Open
P012,Plant_Kolkata,W015,WH_Mumbai_Zone_3,East,West,1657.3,32.24,3,4654,0.3019,4.56,Open
P012,Plant_Kolkata,W016,WH_Mumbai_Zone_4,East,West,1636.4,30.3,4,1642,0.3826,3.57,Open
P012,Plant_Kolkata,W017,WH_Pune_Zone_1,East,West,1594.6,33.36,3,1286,0.3588,4.7,Open
P012,Plant_Kolkata,W018,WH_Pune_Zone_2,East,West,1577.2,30.22,3,1790,0.3153,1.29,Open
P012,Plant_Kolkata,W019,WH_Pune_Zone_3,East,West,1571.3,31.75,5,2994,0.2808,1.76,Open
P012,Plant_Kolkata,W020,WH_Pune_Zone_4,East,West,1573.7,20.12,4,2571,0.3353,3.3,Open
P012,Plant_Kolkata,W021,WH_Nashik_Zone_1,East,West,1527.5,30.59,3,3723,0.2732,4.09,Open
P012,Plant_Kolkata,W022,WH_Nashik_Zone_2,East,West,1531.9,23.48,3,2319,0.3655,2.39,Open
P012,Plant_Kolkata,W023,WH_Nashik_Zone_3,East,West,1534.4,28.0,3,1147,0.3427,4.25,Open
P012,Plant_Kolkata,W024,WH_Nashik_Zone_4,East,West,1547.4,20.02,4,5114,0.2882,2.43,Open
P012,Plant_Kolkata,W025,WH_Delhi_Zone_1,East,North,1299.7,29.49,4,1138,0.1987,1.53,Open
P012,Plant_Kolkata,W026,WH_Delhi_Zone_2,East,North,1314.6,27.73,3,2806,0.2272,2.88,Open
P012,Plant_Kolkata,W027,WH_Delhi_Zone_3,East,North,1325.6,28.42,3,4124,0.2339,1.85,Open
P012,Plant_Kolkata,W028,WH_Delhi_Zone_4,East,North,1317.3,25.08,4,3939,0.2012,4.5,Open
P012,Plant_Kolkata,W029,WH_Gurugram_Zone_1,East,North,1321.1,28.23,3,5282,0.1624,4.59,Open
P012,Plant_Kolkata,W030,WH_Gurugram_Zone_2,East,North,1330.2,25.74,3,5932,0.2898,2.61,Open
P012,Plant_Kolkata,W031,WH_Gurugram_Zone_3,East,North,1309.9,28.49,3,4404,0.2569,1.07,Open
P012,Plant_Kolkata,W032,WH_Gurugram_Zone_4,East,North,1316.1,26.79,3,4213,0.2947,3.97,Open
P012,Plant_Kolkata,W033,WH_Noida_Zone_1,East,North,1286.2,28.89,4,5719,0.2106,4.14,Open
P012,Plant_Kolkata,W034,WH_Noida_Zone_2,East,North,1284.5,18.85,3,3152,0.2265,2.39,Open
P012,Plant_Kolkata,W035,WH_Noida_Zone_3,East,North,1285.1,26.97,3,1425,0.1912,3.49,Open
P012,Plant_Kolkata,W036,WH_Noida_Zone_4,East,North,1275.7,19.02,4,3810,0.2697,2.32,Open
P012,Plant_Kolkata,W037,WH_Jaipur_Zone_1,East,North,1348.5,24.54,4,1070,0.2626,1.84,Open
P012,Plant_Kolkata,W038,WH_Jaipur_Zone_2,East,North,1373.0,23.44,4,5788,0.1935,2.3,Open
P012,Plant_Kolkata,W039,WH_Jaipur_Zone_3,East,North,1372.0,21.65,4,3058,0.1796,3.67,Open
P012,Plant_Kolkata,W040,WH_Jaipur_Zone_4,East,North,1353.9,22.56,4,1703,0.1833,2.06,Open
P012,Plant_Kolkata,W041,WH_Chandigarh_Zone_1,East,North,1462.2,30.83,4,2796,0.3192,4.05,Open
P012,Plant_Kolkata,W042,WH_Chandigarh_Zone_2,East,North,1463.6,32.74,4,5307,0.243,1.57,Open
P012,Plant_Kolkata,W043,WH_Chandigarh_Zone_3,East,North,1459.9,28.04,4,4656,0.1844,2.71,Open
P012,Plant_Kolkata,W044,WH_Chandigarh_Zone_4,East,North,1454.4,31.81,3,3003,0.2467,2.69,Open
P012,Plant_Kolkata,W045,WH_Lucknow_Zone_1,East,North,871.6,19.19,2,976,0.1734,4.34,Open
P012,Plant_Kolkata,W046,WH_Lucknow_Zone_2,East,North,877.7,18.63,2,3330,0.1074,3.01,Open
P012,Plant_Kolkata,W047,WH_Lucknow_Zone_3,East,North,894.9,19.64,3,1428,0.1451,2.44,Open
P012,Plant_Kolkata,W048,WH_Lucknow_Zone_4,East,North,873.7,21.53,2,3686,0.1993,3.28,Open
P012,Plant_Kolkata,W049,WH_Kanpur_Zone_1,East,North,917.4,17.47,2,5170,0.1775,2.75,Open
P012,Plant_Kolkata,W050,WH_Kanpur_Zone_2,East,North,931.4,21.35,2,4413,0.1713,4.04,Open
P012,Plant_Kolkata,W051,WH_Kanpur_Zone_3,East,North,934.2,20.64,2,2114,0.1798,4.27,Open
P012,Plant_Kolkata,W052,WH_Kanpur_Zone_4,East,North,916.9,20.34,3,5183,0.132,4.79,Open
P012,Plant_Kolkata,W053,WH_Ludhiana_Zone_1,East,North,1539.3,25.86,4,2708,0.3197,1.17,Open
P012,Plant_Kolkata,W054,WH_Ludhiana_Zone_2,East,North,1520.9,19.66,4,3181,0.2186,3.19,Open
P012,Plant_Kolkata,W055,WH_Ludhiana_Zone_3,East,North,1550.3,21.2,4,2765,0.1987,1.43,Open
P012,Plant_Kolkata,W056,WH_Ludhiana_Zone_4,East,North,1558.2,29.05,3,2734,0.2114,3.56,Open
P012,Plant_Kolkata,W057,WH_Bengaluru_Zone_1,East,South,1559.7,30.42,5,5953,0.3061,1.59,Open
P012,Plant_Kolkata,W058,WH_Bengaluru_Zone_2,East,South,1587.7,32.83,3,2723,0.3296,1.66,Open
P012,Plant_Kolkata,W059,WH_Bengaluru_Zone_3,East,South,1555.9,27.88,4,5673,0.2184,2.53,Open
P012,Plant_Kolkata,W060,WH_Bengaluru_Zone_4,East,South,1566.6,34.28,4,2132,0.3002,3.9,Open
P012,Plant_Kolkata,W061,WH_Chennai_Zone_1,East,South,1365.9,20.99,4,4974,0.2921,4.87,Open
P012,Plant_Kolkata,W062,WH_Chennai_Zone_2,East,South,1348.8,22.33,4,1186,0.2014,3.92,Open
P012,Plant_Kolkata,W063,WH_Chennai_Zone_3,East,South,1343.7,23.44,3,5701,0.1717,2.74,Open
P012,Plant_Kolkata,W064,WH_Chennai_Zone_4,East,South,1363.3,19.82,3,4977,0.1962,2.7,Open
